CA (B-G %) Max Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Max Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF Area PkNorm (Cy/Pxl) Min Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
s1-MTF50. Min Cor,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
Shannon capacity Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_max Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
SNRi 2x8 pixels Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Edge location sigma 2x8 Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00

MTF50 (Cy/Pxl) Wtd mean,  0.0249,  0.0417,  0.0235,  0.0451,  0.0238,  0.0356,  0.1312,  0.0217,  0.0420,  0.1449,  0.0807,  0.1717,  0.0233,  0.0444,  0.0230,  0.0441,  0.1822,  0.1793
R1090 (pxl) Wtd mean, 14.2720,  9.5801, 17.4201,  9.3933, 16.0685, 11.6806,  3.6911, 18.9043, 10.9755,  2.4767,  8.1751,  3.3677, 21.4319, 10.6585, 19.8908, 10.9941,  2.8376,  2.7632
CA (pxl) Wtd mean,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF50 (LW/PH) Wtd mean,    199.9,    335.3,    189.3,    362.9,    191.3,    286.0,   1055.2,    174.4,    338.0,   1164.9,    648.6,   1380.6,    187.2,    357.0,    185.2,    354.6,   1464.7,   1441.5
R1090 (/PH) Wtd mean,    281.7,    419.6,    230.8,    428.0,    250.2,    344.2,   1089.1,    212.6,    366.3,   1623.1,    491.7,   1193.7,    187.6,    377.2,    202.1,    365.7,   1416.7,   1454.8
Peak MTF Wtd mean,   1.150,   1.000,   1.000,   1.000,   1.124,   1.066,   1.000,   1.000,   1.007,   1.038,   1.175,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000
MTF50P (Cy/Pxl) Wtd mean,  0.3703,  0.0417,  0.0235,  0.0451,  0.3812,  0.5067,  0.1312,  0.0217,  0.0418,  0.1432,  0.3681,  0.1717,  0.0233,  0.0444,  0.0230,  0.0441,  0.1822,  0.1793
MTF50P (LW/PH) Wtd mean,   2977.0,    335.3,    189.3,    362.9,   3065.1,   4073.5,   1055.2,    174.4,    336.2,   1151.3,   2959.3,   1380.6,    187.2,    357.0,    185.2,    354.6,   1464.7,   1441.5
MTF20 (Cy/Pxl) Wtd mean,  0.0384,  0.0638,  0.0337,  0.0629,  0.0350,  0.1200,  0.2178,  0.0323,  0.0631,  0.3135,  0.1510,  0.2273,  0.0337,  0.0647,  0.0334,  0.0645,  0.3504,  0.3357
MTF20 (LW/PH) Wtd mean,    309.1,    512.8,    270.9,    505.7,    281.4,    964.5,   1750.9,    259.9,    507.4,   2520.6,   1213.9,   1827.5,    271.3,    520.3,    268.9,    518.4,   2817.1,   2699.1
LSF PW50 (pxl) Wtd mean,  0.4362,  0.3569,  0.3143,  0.3124,  0.4155,  0.3153,  0.4620,  0.2589,  0.4730,  0.6421,  0.3172,  0.6751,  0.4263,  0.6494,  0.2969,  0.4981,  1.8943,  2.1299
CA (area %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (crossing %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (R-G %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (B-G %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Wtd mean,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
MTF Area PkNorm (Cy/Pxl) Wtd mean,  0.1939,  0.2129,  0.0937,  0.1225,  0.1621,  0.2380,  0.2665,  0.1019,  0.1390,  0.2106,  0.1891,  0.1928,  0.0450,  0.0701,  0.0511,  0.0649,  0.2072,  0.2070
s1-MTF50. Wtd mean,     0.02486,     0.04170,     0.02354,     0.04514,     0.02379,     0.03557,     0.13124,     0.02169,     0.04204,     0.14489,     0.08067,     0.17172,     0.02329,     0.04440,     0.02304,     0.04410,     0.18217,     0.17929
Shannon capacity Wtd mean,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Wtd mean,  0.07,  0.07,  0.07,  0.12,  0.05,  0.09,  0.12,  0.09,  0.15,  0.32,  0.08,  0.27,  0.08,  0.27,  0.14,  0.25,  1.21,  1.21
Info Capacity C_max Wtd mean,  1.46,  1.61,  1.60,  1.49,  1.26,  1.78,  1.56,  1.42,  1.57,  2.28,  1.56,  2.03,  1.51,  3.80,  2.56,  3.55,  4.20,  4.15
SNRi 2x8 pixels Wtd mean,  4.11,  2.68,  4.44,  4.58,  2.62,  5.20,  6.41,  5.22,  6.19, 12.69,  4.01, 11.94,  4.62, 11.59,  9.53, 10.50, 23.79, 23.70
Edge location sigma 2x8 Wtd mean,  2.92,  3.67,  3.41,  2.70,  3.07,  2.44,  3.34,  2.50,  1.80,  3.82,  3.21,  4.51,  2.50,  1.99,  1.45,  2.29,  1.02,  1.06
