CA (B-G %) Max Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Max Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF Area PkNorm (Cy/Pxl) Min Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
s1-MTF50. Min Cor,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
Shannon capacity Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_max Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
SNRi 2x8 pixels Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Edge location sigma 2x8 Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00

MTF50 (Cy/Pxl) Wtd mean,  0.0225,  0.0490,  0.0225,  0.0430,  0.0243,  0.0428,  0.1480,  0.0225,  0.0435,  0.1753,  0.1678,  0.1836,  0.0233,  0.0440,  0.0232,  0.0441,  0.1810,  0.1826
R1090 (pxl) Wtd mean, 18.8436, 10.0463, 19.9640, 10.6405, 17.6119, 10.7056,  3.4479, 19.4703,  9.7558,  2.8462,  3.5696,  2.6017, 20.7515, 10.8911, 20.8859, 10.3454,  2.8417,  2.9495
CA (pxl) Wtd mean,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF50 (LW/PH) Wtd mean,    180.9,    393.6,    180.6,    345.4,    195.6,    344.4,   1189.8,    180.7,    349.4,   1409.1,   1348.9,   1476.4,    187.2,    353.6,    186.6,    354.8,   1455.0,   1468.3
R1090 (/PH) Wtd mean,    213.3,    400.1,    201.4,    377.8,    228.3,    375.5,   1165.9,    206.5,    412.1,   1412.4,   1126.2,   1545.2,    193.7,    369.1,    192.5,    388.6,   1414.6,   1362.9
Peak MTF Wtd mean,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.015,   1.000,   1.000,   1.003,   1.026,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000,   1.000
MTF50P (Cy/Pxl) Wtd mean,  0.0225,  0.0490,  0.0225,  0.0430,  0.0243,  0.0428,  0.1469,  0.0225,  0.0435,  0.1749,  0.1387,  0.1836,  0.0233,  0.0440,  0.0232,  0.0441,  0.1810,  0.1826
MTF50P (LW/PH) Wtd mean,    180.9,    393.6,    180.6,    345.4,    195.6,    344.4,   1181.2,    180.7,    349.4,   1406.5,   1115.2,   1476.4,    187.2,    353.6,    186.6,    354.8,   1455.0,   1468.3
MTF20 (Cy/Pxl) Wtd mean,  0.0322,  0.0670,  0.0334,  0.0678,  0.0349,  0.0714,  0.2630,  0.0334,  0.0697,  0.3037,  0.2931,  0.3300,  0.0336,  0.0660,  0.0335,  0.0645,  0.3359,  0.3198
MTF20 (LW/PH) Wtd mean,    258.8,    538.4,    268.9,    544.9,    280.9,    573.8,   2114.4,    268.5,    560.0,   2441.9,   2356.5,   2653.2,    270.0,    530.5,    269.6,    518.2,   2700.4,   2571.3
LSF PW50 (pxl) Wtd mean,  0.3448,  0.2846,  0.3588,  0.5947,  0.3092,  0.2281,  0.5734,  0.2823,  0.4532,  1.4192,  1.2458,  1.7317,  0.4375,  0.4480,  0.3807,  0.4945,  2.0664,  2.0374
CA (area %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (crossing %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (R-G %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (B-G %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Wtd mean,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
MTF Area PkNorm (Cy/Pxl) Wtd mean,  0.1513,  0.1496,  0.0827,  0.1002,  0.1644,  0.1579,  0.2286,  0.0819,  0.1022,  0.2132,  0.2215,  0.2137,  0.0421,  0.0636,  0.0396,  0.0612,  0.2039,  0.2090
s1-MTF50. Wtd mean,     0.02250,     0.04896,     0.02246,     0.04296,     0.02433,     0.04283,     0.14798,     0.02247,     0.04346,     0.17526,     0.16777,     0.18363,     0.02329,     0.04398,     0.02320,     0.04413,     0.18096,     0.18262
Shannon capacity Wtd mean,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Wtd mean,  0.08,  0.09,  0.10,  0.16,  0.09,  0.10,  0.20,  0.10,  0.17,  0.50,  0.18,  0.50,  0.08,  0.27,  0.08,  0.28,  1.42,  1.48
Info Capacity C_max Wtd mean,  1.52,  1.38,  2.09,  1.66,  2.14,  1.38,  1.82,  1.71,  1.65,  2.32,  1.73,  2.38,  2.29,  2.50,  2.22,  2.57,  4.09,  4.25
SNRi 2x8 pixels Wtd mean,  4.85,  6.17,  7.62,  6.82,  5.08,  3.61,  9.48,  6.02,  7.24, 15.86,  9.15, 15.38,  5.68, 11.81,  5.50, 11.88, 25.91, 26.24
Edge location sigma 2x8 Wtd mean,  2.50,  2.01,  2.11,  3.18,  2.35,  3.13,  4.20,  2.09,  2.83,  2.88,  5.11,  2.65,  2.16,  1.82,  2.56,  2.35,  0.81,  0.77
