CA (B-G %) Max Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Max Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF Area PkNorm (Cy/Pxl) Min Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
s1-MTF50. Min Cor,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
Shannon capacity Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_max Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
SNRi 2x8 pixels Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Edge location sigma 2x8 Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00

MTF50 (Cy/Pxl) Wtd mean,  0.0068,  0.0222,  0.0068,  0.0215,  0.0066,  0.0217,  0.1370,  0.0068,  0.0217,  0.1543,  0.1371,  0.1500,  0.0068,  0.0218,  0.0068,  0.0217,  0.1488,  0.1474
R1090 (pxl) Wtd mean, 56.2651, 21.2696, 70.1191, 20.7278, 74.6031, 19.9092,  3.2479, 68.4197, 20.8229,  3.1020,  3.0943,  3.0658, 71.0837, 20.3627, 71.4931, 20.4847,  3.1139,  3.1197
CA (pxl) Wtd mean,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF50 (LW/PH) Wtd mean,     54.5,    178.3,     54.8,    173.2,     53.4,    174.1,   1101.5,     54.6,    174.3,   1240.8,   1102.4,   1206.3,     54.6,    175.2,     54.7,    174.5,   1196.6,   1184.8
R1090 (/PH) Wtd mean,     71.4,    189.0,     57.3,    193.9,     53.9,    201.9,   1237.7,     58.8,    193.1,   1295.9,   1299.1,   1311.2,     56.6,    197.4,     56.2,    196.2,   1291.0,   1288.6
Peak MTF Wtd mean,   1.000,   1.005,   1.000,   1.012,   1.000,   1.003,   1.009,   1.000,   1.006,   1.009,   1.006,   1.010,   1.000,   1.006,   1.000,   1.005,   1.008,   1.008
MTF50P (Cy/Pxl) Wtd mean,  0.0068,  0.0221,  0.0068,  0.0214,  0.0066,  0.0216,  0.1370,  0.0068,  0.0216,  0.1533,  0.1370,  0.1498,  0.0068,  0.0217,  0.0068,  0.0216,  0.1480,  0.1467
MTF50P (LW/PH) Wtd mean,     54.5,    177.9,     54.8,    172.0,     53.4,    173.8,   1101.1,     54.6,    173.7,   1232.2,   1101.4,   1204.6,     54.6,    174.6,     54.7,    173.8,   1190.1,   1179.7
MTF20 (Cy/Pxl) Wtd mean,  0.0095,  0.0322,  0.0095,  0.0315,  0.0095,  0.0310,  0.2315,  0.0094,  0.0311,  0.2341,  0.2489,  0.2327,  0.0095,  0.0315,  0.0095,  0.0313,  0.2638,  0.2641
MTF20 (LW/PH) Wtd mean,     76.6,    259.0,     76.7,    253.2,     76.2,    249.2,   1861.5,     75.8,    250.1,   1882.1,   2001.2,   1870.5,     76.3,    253.3,     76.5,    251.3,   2121.2,   2123.2
LSF PW50 (pxl) Wtd mean,  0.3755,  0.3180,  0.3462,  0.3408,  0.3081,  0.3072,  1.9157,  0.3278,  0.4507,  2.4117,  1.0650,  2.4861,  0.3478,  0.8344,  0.5360,  0.7253,  2.4547,  2.4118
CA (area %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (crossing %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (R-G %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (B-G %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Wtd mean,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
MTF Area PkNorm (Cy/Pxl) Wtd mean,  0.0811,  0.0949,  0.0455,  0.0596,  0.0899,  0.1018,  0.1737,  0.0515,  0.0654,  0.1694,  0.1863,  0.1704,  0.0203,  0.0325,  0.0196,  0.0321,  0.1726,  0.1741
s1-MTF50. Wtd mean,     0.00678,     0.02218,     0.00682,     0.02155,     0.00664,     0.02166,     0.13700,     0.00679,     0.02168,     0.15433,     0.13711,     0.15003,     0.00680,     0.02179,     0.00681,     0.02170,     0.14883,     0.14736
Shannon capacity Wtd mean,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Wtd mean,  0.05,  0.09,  0.05,  0.12,  0.06,  0.09,  0.28,  0.05,  0.14,  0.58,  0.27,  0.58,  0.02,  0.15,  0.03,  0.15,  1.15,  1.18
Info Capacity C_max Wtd mean,  1.32,  0.92,  0.85,  1.59,  1.30,  0.97,  1.38,  0.78,  1.55,  1.98,  1.46,  1.98,  0.78,  1.02,  0.43,  0.99,  2.91,  2.94
SNRi 2x8 pixels Wtd mean,  5.32,  5.31,  7.20,  5.98,  6.28,  4.25, 12.13, 10.08,  8.08, 17.73, 11.86, 17.74,  6.06,  8.80, 11.23,  8.61, 25.56, 25.68
Edge location sigma 2x8 Wtd mean,  1.99,  2.94,  1.71,  2.42,  2.25,  2.63,  5.06,  1.60,  2.14,  2.61,  4.94,  2.59,  2.24,  2.39,  1.24,  2.47,  0.83,  0.83
